# date	host	workload	level	mhz	mhz_lo	mhz_hi	box_mhz
2026-08-13T23:35:56Z	plexus	raytracer-p	-O0	2096	1913	2404	1408
2026-08-13T23:35:56Z	plexus	raytracer-p	-O2	2032	2032	2416	1520
2026-08-13T23:35:56Z	plexus	raytracer-p	-O3	1948	1948	2500	1438
2026-08-13T23:35:56Z	plexus	raytracer-p	fpc	2125	1492	2125	1530
2026-08-13T23:35:56Z	plexus	sieve	-O0	1951	1951	2413	1451
2026-08-13T23:35:56Z	plexus	sieve	-O2	2353	1342	2395	1623
2026-08-13T23:35:56Z	plexus	sieve	-O3	1796	1311	2324	1496
2026-08-13T23:35:56Z	plexus	sieve	fpc	1648	1201	2394	1480
2026-08-13T23:35:56Z	plexus	nbody	-O0	2511	2248	2511	1480
2026-08-13T23:35:56Z	plexus	nbody	-O2	2248	2247	2532	1651
2026-08-13T23:35:56Z	plexus	nbody	-O3	2260	2108	2395	1466
2026-08-13T23:35:56Z	plexus	nbody	fpc	2417	1290	2417	1445
2026-08-13T23:35:56Z	plexus	fib	-O0	2505	2135	2505	1400
2026-08-13T23:35:56Z	plexus	fib	-O2	1331	1200	1989	1334
2026-08-13T23:35:56Z	plexus	fib	-O3	2414	1301	2414	1385
2026-08-13T23:35:56Z	plexus	fib	fpc	1344	1331	2321	1423
2026-08-13T23:35:56Z	plexus	selfcompile	-O0	2571	2557	2571	1416
2026-08-13T23:35:56Z	plexus	selfcompile	-O2	2562	2514	2562	1506
2026-08-13T23:35:56Z	plexus	selfcompile	-O3	2561	2549	2561	1437
2026-08-13T23:35:56Z	plexus	selfcompile	fpc	1413	1314	1456	1707
2026-08-15T08:49:49Z	plexus	mandelbrot	-O0	2536	2230	2545	1365
2026-08-15T08:49:49Z	plexus	mandelbrot	-O2	2455	2397	2548	2022
2026-08-15T08:49:49Z	plexus	mandelbrot	-O3	2548	2277	2548	1536
2026-08-15T08:49:49Z	plexus	mandelbrot-p	-O0	2527	2503	2555	1456
2026-08-15T08:49:49Z	plexus	mandelbrot-p	-O2	2552	2427	2554	1819
2026-08-15T08:49:49Z	plexus	mandelbrot-p	-O3	2578	2231	2578	1514
2026-08-15T08:49:49Z	plexus	mandelbrot-p	fpc	2517	1898	2517	1532
2026-08-15T08:49:49Z	plexus	raytracer	-O0	2522	2522	2567	1456
2026-08-15T08:49:49Z	plexus	raytracer	-O2	2548	2528	2571	1452
2026-08-15T08:49:49Z	plexus	raytracer	-O3	2498	2494	2562	1541
2026-08-15T08:49:49Z	plexus	raytracer-p	-O0	2433	1895	2502	1633
2026-08-15T08:49:49Z	plexus	raytracer-p	-O2	1889	1889	2320	1414
2026-08-15T08:49:49Z	plexus	raytracer-p	-O3	2475	2080	2533	1380
2026-08-15T08:49:49Z	plexus	raytracer-p	fpc	2346	1658	2346	1434
2026-08-15T08:49:49Z	plexus	sieve	-O0	2351	1199	2367	1467
2026-08-15T08:49:49Z	plexus	sieve	-O2	1323	1323	2357	1370
2026-08-15T08:49:49Z	plexus	sieve	-O3	2401	1310	2401	1599
2026-08-15T08:49:49Z	plexus	sieve	fpc	2111	1526	2273	1532
2026-08-15T08:49:49Z	plexus	nbody	-O0	2069	1915	2080	1386
2026-08-15T08:49:49Z	plexus	nbody	-O2	1996	1996	2075	1287
2026-08-15T08:49:49Z	plexus	nbody	-O3	1975	1756	2095	1351
2026-08-15T08:49:49Z	plexus	nbody	fpc	1888	1673	2049	1435
2026-08-15T08:49:49Z	plexus	fib	-O0	2030	1949	2088	1360
2026-08-15T08:49:49Z	plexus	fib	-O2	2065	1703	2065	1270
2026-08-15T08:49:49Z	plexus	fib	-O3	2051	1272	2051	1347
2026-08-15T08:49:49Z	plexus	fib	fpc	1958	1495	2002	1262
2026-08-15T08:49:49Z	plexus	selfcompile	-O0	2559	2550	2559	1346
2026-08-15T08:49:49Z	plexus	selfcompile	-O2	2565	2401	2565	1500
2026-08-15T08:49:49Z	plexus	selfcompile	-O3	2562	2554	2570	1957
2026-08-15T08:49:49Z	plexus	selfcompile	fpc	1368	1368	1719	1736
2026-08-15T10:51:25Z	plexus	mandelbrot	-O0	2073	2034	2089	1600
2026-08-15T10:51:25Z	plexus	mandelbrot	-O2	2057	2006	2088	1529
2026-08-15T10:51:25Z	plexus	mandelbrot	-O3	2092	2018	2095	1571
2026-08-15T10:51:25Z	plexus	mandelbrot-p	-O0	2091	2066	2094	1429
2026-08-15T10:51:25Z	plexus	mandelbrot-p	-O2	2091	2067	2095	1641
2026-08-15T10:51:25Z	plexus	mandelbrot-p	-O3	2066	1999	2093	1330
2026-08-15T10:51:25Z	plexus	mandelbrot-p	fpc	2095	1838	2095	1873
2026-08-15T10:51:25Z	plexus	raytracer	-O0	2093	2079	2095	1655
2026-08-15T10:51:25Z	plexus	raytracer	-O2	2515	2095	2515	2062
2026-08-15T10:51:25Z	plexus	raytracer	-O3	2090	2070	2176	1764
2026-08-15T10:51:25Z	plexus	raytracer-p	-O0	2428	2394	2429	1909
2026-08-15T10:51:25Z	plexus	raytracer-p	-O2	2440	2394	2440	2310
2026-08-15T10:51:25Z	plexus	raytracer-p	-O3	2437	2425	2456	2019
2026-08-15T10:51:25Z	plexus	raytracer-p	fpc	2394	2394	2394	2245
2026-08-15T10:51:25Z	plexus	sieve	-O0	2340	1280	2408	1604
2026-08-15T10:51:25Z	plexus	sieve	-O2	2400	2195	2406	2052
2026-08-15T10:51:25Z	plexus	sieve	-O3	2395	1200	2406	2029
2026-08-15T10:51:25Z	plexus	sieve	fpc	2394	1899	2406	2018
2026-08-15T10:51:25Z	plexus	nbody	-O0	2420	2398	2432	1958
2026-08-15T10:51:25Z	plexus	nbody	-O2	2059	1968	2095	1354
2026-08-15T10:51:25Z	plexus	nbody	-O3	1980	1279	1980	1349
2026-08-15T10:51:25Z	plexus	nbody	fpc	2095	2035	2095	2025
2026-08-15T10:51:25Z	plexus	fib	-O0	2095	1697	2095	1909
2026-08-15T10:51:25Z	plexus	fib	-O2	2095	2095	2095	1834
